Timestamp,PacketID,RSSI_dBm,Corrente_A,Comando_Pct,TensaoTotal_V,Celulas_N,C1,C2,C3,C4,C5,C6,Corrente_Med_A,Corrente_Min_A,LoopMs,PwmIdleMs
2026-06-01T22_21_10,23327,-48,20.38,99,14.41,4,3.517,3.624,3.685,3.587,0.000,0.000,15.82,10.71,19,10
2026-06-01T22_21_10,23328,-50,20.25,99,14.43,4,3.514,3.625,3.669,3.622,0.000,0.000,16.10,9.96,19,0
2026-06-01T22_21_10,23329,-50,19.88,99,14.40,4,3.524,3.639,3.652,3.589,0.000,0.000,15.79,10.08,18,10
2026-06-01T22_21_10,23330,-49,19.88,99,14.40,4,3.521,3.638,3.674,3.568,0.000,0.000,15.96,10.08,19,1
2026-06-01T22_21_10,23331,-49,19.37,99,14.41,4,3.520,3.641,3.698,3.556,0.000,0.000,15.66,10.46,19,9
2026-06-01T22_21_10,23332,-49,19.50,99,14.43,4,3.520,3.637,3.691,3.582,0.000,0.000,15.60,10.58,19,1
2026-06-01T22_21_10,23333,-47,19.37,99,14.43,4,3.522,3.631,3.680,3.602,0.000,0.000,15.50,9.71,19,9
2026-06-01T22_21_10,23334,-47,19.75,99,14.43,4,3.526,3.631,3.686,3.586,0.000,0.000,15.32,9.96,19,1
2026-06-01T22_21_10,23335,-47,19.63,99,14.42,4,3.527,3.642,3.673,3.574,0.000,0.000,15.34,10.58,19,9
2026-06-01T22_21_10,23336,-47,20.25,99,14.42,4,3.521,3.644,3.668,3.585,0.000,0.000,15.42,10.83,19,1
2026-06-01T22_21_10,23337,-44,19.88,99,14.41,4,3.528,3.641,3.673,3.572,0.000,0.000,15.38,10.84,19,9
2026-06-01T22_21_10,23338,-44,20.25,99,14.41,4,3.527,3.641,3.692,3.555,0.000,0.000,15.31,10.46,19,1
2026-06-01T22_21_10,23339,-44,19.12,99,14.44,4,3.522,3.646,3.689,3.585,0.000,0.000,15.28,10.71,19,8
2026-06-01T22_21_10,23340,-44,19.00,99,14.45,4,3.525,3.626,3.705,3.592,0.000,0.000,15.27,10.08,19,0
2026-06-01T22_21_10,23341,-46,19.88,99,14.43,4,3.526,3.622,3.690,3.595,0.000,0.000,15.29,10.71,19,8
2026-06-01T22_21_10,23342,-46,18.49,99,14.44,4,3.526,3.639,3.669,3.607,0.000,0.000,15.02,10.46,19,0
2026-06-01T22_21_10,23343,-47,20.38,99,14.42,4,3.532,3.625,3.675,3.591,0.000,0.000,15.11,10.71,19,8
2026-06-01T22_21_10,23344,-47,20.38,99,14.42,4,3.530,3.638,3.671,3.579,0.000,0.000,15.09,10.33,19,0
2026-06-01T22_21_10,23345,-50,19.75,99,14.42,4,3.525,3.641,3.672,3.588,0.000,0.000,15.02,10.08,19,8
2026-06-01T22_21_10,23346,-50,18.75,99,14.41,4,3.526,3.642,3.683,3.562,0.000,0.000,15.05,10.46,19,0
2026-06-01T22_21_11,23347,-53,19.50,99,14.41,4,3.522,3.641,3.683,3.563,0.000,0.000,15.02,10.33,19,8
2026-06-01T22_21_11,23348,-53,18.37,99,14.43,4,3.524,3.642,3.688,3.573,0.000,0.000,15.05,10.33,19,17
2026-06-01T22_21_11,23349,-49,18.75,99,14.43,4,3.524,3.630,3.704,3.574,0.000,0.000,14.91,10.33,19,7
