Timestamp,PacketID,RSSI_dBm,Corrente_A,Comando_Pct,TensaoTotal_V,Celulas_N,C1,C2,C3,C4,C5,C6,Corrente_Med_A,Corrente_Min_A,LoopMs,PwmIdleMs
2026-06-01T22_42_34,13957,-49,56.92,40,15.53,4,3.794,3.954,3.900,3.878,0.000,0.000,17.34,-18.04,19,15
2026-06-01T22_42_34,13958,-50,47.12,40,15.56,4,3.864,3.947,3.843,3.908,0.000,0.000,15.86,-13.03,19,5
2026-06-01T22_42_34,13959,-50,48.50,43,15.61,4,3.817,3.956,3.973,3.866,0.000,0.000,15.31,-9.89,19,15
2026-06-01T22_42_34,13960,-48,46.24,47,15.56,4,3.813,3.954,3.936,3.860,0.000,0.000,15.07,-12.65,19,5
2026-06-01T22_42_34,13961,-48,44.74,46,15.73,4,3.851,3.971,3.959,3.953,0.000,0.000,14.76,-12.65,19,15
2026-06-01T22_42_34,13962,-48,41.72,46,15.82,4,3.886,3.992,3.980,3.963,0.000,0.000,13.23,-8.50,19,5
2026-06-01T22_42_34,13963,-48,36.58,46,15.83,4,3.888,4.017,4.025,3.899,0.000,0.000,12.15,-7.25,19,14
2026-06-01T22_42_34,13964,-48,35.95,47,15.86,4,3.877,3.990,4.017,3.977,0.000,0.000,13.25,-10.89,19,4
2026-06-01T22_42_34,13965,-49,39.09,50,15.76,4,3.860,3.980,4.017,3.900,0.000,0.000,14.07,-9.88,19,14
2026-06-01T22_42_34,13966,-49,37.58,51,15.74,4,3.870,3.997,3.971,3.901,0.000,0.000,13.17,-8.38,19,4
2026-06-01T22_42_34,13967,-49,37.20,51,15.81,4,3.880,4.002,3.990,3.934,0.000,0.000,12.11,-8.25,19,14
2026-06-01T22_42_35,13968,-49,34.94,51,15.86,4,3.893,4.027,3.992,3.947,0.000,0.000,12.52,-7.37,19,4
2026-06-01T22_42_35,13969,-46,32.81,52,15.86,4,3.891,4.031,3.979,3.964,0.000,0.000,12.53,-6.87,19,14
2026-06-01T22_42_35,13970,-46,34.82,59,15.65,4,3.839,3.961,3.970,3.877,0.000,0.000,13.96,-3.10,19,3
2026-06-01T22_42_35,13971,-49,36.20,57,15.60,4,3.828,3.945,3.965,3.858,0.000,0.000,13.23,-5.86,19,14
2026-06-01T22_42_35,13972,-49,38.96,59,15.51,4,3.791,3.901,3.918,3.896,0.000,0.000,15.15,-4.36,19,3
2026-06-01T22_42_35,13973,-49,38.96,62,15.35,4,3.766,3.914,3.858,3.816,0.000,0.000,16.66,-5.74,19,13
2026-06-01T22_42_35,13974,-49,45.24,67,15.05,4,3.688,3.808,3.829,3.729,0.000,0.000,19.87,-0.59,19,3
2026-06-01T22_42_35,13975,-49,41.72,69,14.98,4,3.650,3.824,3.782,3.727,0.000,0.000,19.71,-3.10,19,13
2026-06-01T22_42_35,13976,-49,44.49,67,15.02,4,3.669,3.776,3.818,3.754,0.000,0.000,20.62,-3.11,19,3
2026-06-01T22_42_35,13977,-51,42.35,72,14.98,4,3.642,3.784,3.803,3.748,0.000,0.000,21.34,-5.11,19,13
2026-06-01T22_42_35,13978,-51,44.11,75,14.89,4,3.619,3.779,3.809,3.680,0.000,0.000,22.18,-1.72,19,2
2026-06-01T22_42_35,13979,-51,41.85,79,14.70,4,3.565,3.719,3.728,3.688,0.000,0.000,24.09,-0.09,20,1
2026-06-01T22_42_35,13980,-51,43.86,81,14.72,4,3.564,3.735,3.760,3.663,0.000,0.000,24.38,3.30,19,10
2026-06-01T22_42_35,13981,-51,40.09,83,14.69,4,3.559,3.729,3.749,3.648,0.000,0.000,23.72,4.18,19,0
2026-06-01T22_42_35,13982,-48,38.84,84,14.64,4,3.537,3.721,3.748,3.633,0.000,0.000,24.60,3.68,19,10
2026-06-01T22_42_35,13983,-48,37.71,86,14.54,4,3.536,3.702,3.706,3.593,0.000,0.000,24.50,8.20,19,1
2026-06-01T22_42_35,13984,-47,39.46,88,14.57,4,3.523,3.688,3.694,3.667,0.000,0.000,25.92,8.70,19,9
2026-06-01T22_42_35,13985,-47,37.71,89,14.51,4,3.502,3.704,3.719,3.585,0.000,0.000,25.55,12.34,19,1
2026-06-01T22_42_35,13986,-47,38.96,91,14.52,4,3.510,3.660,3.690,3.663,0.000,0.000,25.27,10.21,19,9
2026-06-01T22_42_36,13987,-47,35.07,92,14.46,4,3.520,3.685,3.682,3.571,0.000,0.000,25.39,11.59,19,1
2026-06-01T22_42_36,13988,-47,36.83,95,14.43,4,3.485,3.668,3.705,3.567,0.000,0.000,26.37,13.60,19,9
2026-06-01T22_42_36,13989,-47,35.32,96,14.38,4,3.460,3.640,3.682,3.597,0.000,0.000,26.29,14.35,19,1
2026-06-01T22_42_36,13990,-47,35.57,97,14.39,4,3.461,3.647,3.684,3.600,0.000,0.000,27.30,16.99,19,9
2026-06-01T22_42_36,13991,-47,36.70,99,14.33,4,3.449,3.657,3.666,3.561,0.000,0.000,26.52,16.36,19,0
2026-06-01T22_42_36,13992,-47,34.57,99,14.37,4,3.477,3.677,3.648,3.571,0.000,0.000,27.08,16.99,18,8
2026-06-01T22_42_36,13993,-47,30.67,99,14.42,4,3.504,3.671,3.633,3.614,0.000,0.000,27.09,16.23,19,0
2026-06-01T22_42_36,13994,-45,29.80,99,14.56,4,3.508,3.682,3.687,3.679,0.000,0.000,24.56,14.98,19,8
2026-06-01T22_42_36,13995,-45,29.42,99,14.54,4,3.530,3.711,3.681,3.613,0.000,0.000,23.03,14.98,19,0
2026-06-01T22_42_36,13996,-45,29.67,99,14.63,4,3.538,3.704,3.693,3.696,0.000,0.000,22.78,13.85,19,8
2026-06-01T22_42_36,13997,-45,28.04,99,14.63,4,3.556,3.737,3.696,3.640,0.000,0.000,22.01,13.85,19,0
2026-06-01T22_42_36,13998,-42,27.91,99,14.69,4,3.563,3.707,3.756,3.666,0.000,0.000,21.64,13.35,19,8
2026-06-01T22_42_36,13999,-42,26.28,99,14.70,4,3.586,3.717,3.712,3.684,0.000,0.000,20.54,13.10,19,17
2026-06-01T22_42_36,14000,-46,25.53,100,14.73,4,3.582,3.752,3.737,3.664,0.000,0.000,20.45,12.84,19,7
2026-06-01T22_42_36,14001,-46,24.65,99,14.77,4,3.589,3.759,3.767,3.655,0.000,0.000,20.24,13.22,19,17
2026-06-01T22_42_36,14002,-45,24.65,100,14.81,4,3.603,3.743,3.750,3.715,0.000,0.000,19.27,13.22,19,7
2026-06-01T22_42_36,14003,-45,23.52,99,14.82,4,3.611,3.753,3.743,3.708,0.000,0.000,19.08,12.34,19,17
2026-06-01T22_42_36,14004,-45,24.27,99,14.81,4,3.612,3.781,3.717,3.703,0.000,0.000,19.27,12.34,19,7
2026-06-01T22_42_36,14005,-45,23.89,99,14.84,4,3.616,3.773,3.768,3.682,0.000,0.000,18.66,12.09,19,17
